id,name,country,country_codes,iso,severity,population,latitude,longitude,description,french_name,spanish_name
2183,Korandje,Algeria,DZA,kcy,Severely endangered,5000,29.4049,-3.2605,"Tabelbala, Ksar Sidi Zekri (Kora in Korandje) and Ksar Cheraïa (Ifrenio), as well as Sidi Makhlouf (Yami).",korandje,Korandje
531,Lachi,Viet Nam,VNM,lwh,Definitely endangered,5000,22.5000,104.1333,,lachi,lati
2426,Mak,China,CHN,mkg,Definitely endangered,5000,25.5532,107.3809,,mak,ching
709,Manihiki,Cook Islands,COK,rkh,Definitely endangered,5000,-10.4000,-161.0000,Rakahanga and Manihiki Islands,manihiki,manihiki-rakahanga
1545,Atikamekw,Canada,CAN,atj,Vulnerable,4155,47.2104,-74.3827,Spread over 3 communities in Canada,atikamekw,atikamek
388,Megleno-Romanian,"Greece, The former Yugoslav Republic of Macedonia","GRC, MKD",ruq,Severely endangered,5000,41.1042,22.2025,"the Meglen (Μογλενά) region where the Vardar (Axios) River crosses the border between the FYROM and Greece; original villages Umă (Huma) in the FYROM, and Ľumniţă (Σκρά), Cupă (Κούπα), Oşiń (Άρχάγγελος), Birislăv (Περίκλεα), Lunḑiń (Λαγκαδιά), Ţărnareca (Κάρπι) and Nănti, Nǫnti (Νότια) in Greece; many have left the original area; further émigré communities in Romania and Turkey",mégléno-roumain,rumano meglenita
1094,Miji,India,IND,,Definitely endangered,5000,27.3351,92.5735,"Arunachal Pradesh, West Kameng Dt., mostly Bichom and Pakesa river valleys",miji,miji
2413,Mo'ang (China),China,CHN,,Definitely endangered,5000,23.8421,103.9116,,mo’ang (Chine),moang (China)
2243,Mo'ang (Viet Nam),Viet Nam,VNM,,Definitely endangered,5000,22.7833,105.3666,,mo’ang (Viet Nam),moang (Vietnam)
1349,Molise Croatian,Italy,ITA,"bos, hrv, srp",Severely endangered,5000,41.8787,14.7065,"the villages of Montemitro (Mundimitar), San Felice del Molise (Filić, or Stifilić), and Acquaviva Collecroce (Kruč, or Živa voda) in Campobasso Province in southern Molise; large émigré communities e.g. in Australia; an outlying dialect of Serbo-Croat not listed separately by the SIL",croate de Molise,croata molise
2454,Moroccan Judeo-Arabic (Morocco),Morocco,MAR,aju,Severely endangered,5000,34.0435,-5.0097,Féz and other urban centres,judéo-arabe marocain (Maroc),judeo-árabe marroquí (Marruecos)
2436,Namuyi,China,CHN,nmy,Vulnerable,5000,28.0727,101.9565,,namuyi,namuyi
2313,Padoe,Indonesia,IDN,pdo,Vulnerable,5000,-2.6467,121.2615,Sulawesi,padoe,padoe
307,Patamona (Guyana),Guyana,GUY,pbc,Vulnerable,5000,4.5873,-59.8095,Upland Savannah in the Pakaraima mountains,patamona (Guyane),patamona (Guyana)
1193,Pu,India,IND,caq,Critically endangered,5000,8.2549,93.1022,Car Nicobar Island,pu,pur
310,Pume,Venezuela (Bolivarian Republic of),VEN,yae,Definitely endangered,5000,6.7518,-68.2470,,yaruro,yaruro
1103,Singpho,India,IND,sgp,Definitely endangered,5000,27.5569,96.7456,"Arunachal Pradesh, Changlang Dt.",singpho,yingpho
1216,Turi,India,IND,trd,Definitely endangered,5000,21.8411,87.2973,"West Bengal,
mostly in Jharkhand, Ranchi, Gumla and Lohardaga districts; other speakers in Chhattisgarh, Raigarh Dt. ; Orissa, Sambalpur and Sundargarh districts; West Bengal, Birbhum, Nadia, Murshidabad and Bankura districts.

.",turi,turi
1063,Udi (Azerbaijan),Azerbaijan,AZE,udi,Severely endangered,5000,41.0689,47.4609,"the villages of Vartashen (Vardashen, currently Oguz) in Vartashen County and Nij (Niç) in Kutkashen (currently Qabala) County, recently also in Sheki (Šäki) County and part of Zakatali County; most speakers have emigrated to the Russian Federation",oudi (Azerbaïdjan),udi (Azerbaiyán)
1979,Yecuana (Venezuela),Venezuela (Bolivarian Republic of),VEN,mch,Vulnerable,5000,4.8501,-64.5117,"Upper Ventuari, Upper Caura, in the states of Bolívar and Amazonas (Venezuela). Also in Brazil.",yecuana (République bolivarienne du Venezuela),ye'cuana (Venezuela)
1125,Jirel,Nepal,NPL,jul,Definitely endangered,4919,27.6419,86.2123,Dolakha district,jirel,jirel
468,Dolgan,Russian Federation,RUS,dlg,Definitely endangered,4865,71.3851,97.3388,Dudinka and Khatanga counties in former Taymyr (Dolgan and Nenets) Autonomous District; Anabar County in the Republic of Sakha (Yakutia); an outlying dialect of Yakut,dolgane,dolgán
2057,Romani (Colombia),Colombia,COL,,Vulnerable,4858,,,"Se ubican en los departamentos de Atlántico y Bolivar en la costa caribe, Norte de Santander y Santander en la frontera colombo-venezolana, en Bogotá D.C. y en el suroccidente de Colombia en los departamentos de Valle del Cauca y Nariño",,Romaní (Colombia)
1160,Tsum,Nepal,NPL,ttz,Definitely endangered,4786,28.4723,85.0080,banks of Shar river,tsum,tsum
993,Northern Tlapanec,Mexico,MEX,,Vulnerable,4771,17.4203,-98.7814,"Municipality of Zapotitlán Tablas, state of Guerrero",tlapanèque septentrional,tlapaneco septentrional
2028,Taroko,China,CHN,trv,Vulnerable,4750,24.0916,121.5218,Taiwan Province,taroko,taroko
151,Kivallirmiutut,Canada,CAN,ike,Vulnerable,4675,61.0982,-94.1201,Spread over 5 communities in Canada,kivallirmiut,kivallirmiutut
1283,Puebla Mazatec,Mexico,MEX,,Vulnerable,4660,18.4760,-96.8351,"Municipalities of San Sebastián Tlacotepec, Coyomepan, San Lorenzo Cuaunecuiltitla, and Santa Ana Ateixtlahuaca in the state of Puebla",mazatèque de Puebla,mazateco de Puebla
954,Zapotec of Petapa,Mexico,MEX,zpe,Definitely endangered,4613,16.8333,-95.1166,"Locality of Santa María Petapa, state of Oaxaca",zapotèque de Petapa,zapoteco de Petapa
1086,Dungmali,Nepal,NPL,raa,Definitely endangered,4609,27.1874,87.1902,northeastern Bhojpur district,dungmali,dungmali
1427,Saryg Yugur,China,CHN,ybe,Severely endangered,4600,39.2747,98.8439,the western parts of Sunan Yughur Autonomous County of Gansu Province,sari yougour,yugur sarig
2373,Qikiqtaaluk uannangani,Canada,CAN,ike,Vulnerable,4550,69.3878,-81.6150,Spread over 8 communities in Canada,uannangani de Qikiqtaaluk,qikiqtaaluk uannangani
1689,Afitti,Sudan,SDN,aft,Severely endangered,4512,12.4419,30.7534,,afitti,afitti
748,Nomatsiguenga,Peru,PER,not,Severely endangered,4500,-11.3292,-74.3664,"Departamento de  Junín, prov. de  Satipo, distrito de  Pangoa",nomatsiguenga,nomatsiguenga
308,Piapoko,"Colombia, Venezuela (Bolivarian Republic of)","COL, VEN",pio,Definitely endangered,4500,4.0396,-68.0712,,piapoko,piapoko
713,Tokelauan,Tokelau,TKL,tkl,Severely endangered,4500,-9.1699,-171.8206,Tokelau and New Zealand,tokelau,tokelauano
2326,Wotu,Indonesia,IDN,wtw,Vulnerable,4500,-2.6303,120.8880,Sulawesi,wotu,wotu
1111,Wambule,Nepal,NPL,wme,Vulnerable,4471,27.1746,86.4363,"Okhalḍhuṅgā, Khoṭāṅ and Udaypur districts, around the conﬂuence of the Dūdhkosī and Sunkosī rivers.",wambule,wambule
688,Southern East Cree,Canada,CAN,crj,Vulnerable,4455,50.5870,-73.6365,Spread over 4 communities in Canada,cree du sud-est,clisteno suroriental
1673,Arbore,Ethiopia,ETH,arv,Definitely endangered,4441,5.0690,36.8920,,arbore,arbore
58,Ebang,Sudan,SDN,hbn,Severely endangered,4412,11.3130,30.5886,,ebang,heibano
1327,Tafi,Ghana,GHA,tcd,Vulnerable,4400,6.7300,0.4421,,tafi,tafi
1101,Puma,Nepal,NPL,pum,Severely endangered,4310,26.9692,86.9004,Khoṭāṅ district,puma,puma
1742,Gyele,"Cameroon, Equatorial Guinea","CMR, GNQ",gyi,Definitely endangered,4280,2.2241,9.8986,,gyele,guiele
1744,Bwisi,"Congo, Gabon","COG, GAB",bwz,Definitely endangered,4248,-3.5572,11.4477,,bwisi,talinga-bwisi
267,Eastern Montagnais,Canada,CAN,moe,Vulnerable,4180,50.2136,-66.1930,Spread over 6 communities in Canada,montagnais de l'est,montañés oriental
906,Western Zoque,Mexico,MEX,,Vulnerable,4100,16.9063,-91.7333,"Municipalities of San Miguel Chimalapas, Santa María Chimalapas, state of Oaxaca",zoque occidental,zoqué occidental
878,Acoma-Laguna,United States of America,USA,kjq,Definitely endangered,4000,34.8964,-107.5816,"Spoken in Acoma and Laguna pueblos in northwestern New Mexico, west of Albuquerque. (Laguna is at Lat. N 35/93/14.97, Long. W 107/19/45.57.)",acoma-laguna,queresano occidental
1097,Aka,"India, Sudan","IND, SDN",hru,Definitely endangered,4000,27.1666,92.6312,Bichom valley in West Kameng Dt,aka,aka
1313,Baga Manduri,Guinea,GIN,bmb,Definitely endangered,4000,10.0986,-14.0405,,baga manduri,baga maduri
13,Baga Sitemu,Guinea,GIN,bsp,Severely endangered,4000,10.1094,-14.1586,,baga sitemou,baga sitemu
1044,Botlikh,Russian Federation,RUS,bph,Definitely endangered,4000,42.6602,46.2222,the villages of Botlikh and Miarsu in Botlikh County in the Republic of Daghestan,botlikh,botlij
1181,Bunan,India,IND,bfu,Definitely endangered,4000,32.7503,76.2451,,bunan,bunán
749,Cashinahua (Peru),Peru,PER,cbs,Definitely endangered,4000,-10.3581,-71.5869,"Departamento de Ucayali, Provincia de Purús; cuenca de los río Curanja y Purús. Aldea de Puerto Rey, entre otras.",cashinahua (Pérou),cashinahua (Perú)
581,Cha'palaa,Ecuador,ECU,cbi,Definitely endangered,4000,0.9386,-79.0055,"Northwestern coastal jungle of Ecuador in the province of Esmeraldas along the Cayapas River and its tributaries (Onzole, Canandé, Sucio, Cojimíes, and others), in the counties of San Lorenzo, Eloy
Alfaro, Río Verde and Muisne.",chapalaa,cayapa
459,Evenki (Manchuria),China,CHN,"evn, orh",Severely endangered,4000,50.3400,123.4300,"in China, four dialects of Evenki are officially classified under ‘Orochen’ (Oroqen) nationality: speakers of Orochen proper live scattered around Oroqen Autonomous Banner in Hulun Buir League in northeastern Inner Mongolia; the speakers of the other dialects live along the Amur basin in northwestern Heilongjiang Province: Kumarchen (or Manegir) in the Kumara basin on the upper Amur, Selpechen in the Fa and Selpe basins on the middle Amur, and Birarchen (or Birar) in the Xun and Zhan basins; two recent immigrant groups of Evenki speakers from Russia belong to the official ‘Evenki’ (Ewenke) nationality: the Manchurian Reindeer Tungus (‘Yakut Ewenke’) in Chen Barag Banner in Hulun Buir League in Inner Mongolia, and the Khamnigan (Tungus Ewenke) in Chen Baerhu Banner in Hulun Buir League",évenki (Mandchourie),evenki (Manchuria)
523,Gazhuo,China,CHN,kaf,Definitely endangered,4000,24.0959,102.5463,,gazhuo,kaduo
1047,Godoberi,Russian Federation,RUS,gdo,Definitely endangered,4000,42.6430,46.1027,the large village of Godoberi and two small villages Zibirkhali and Beledi in Botlikh County in the Republic of Daghestan,godoberi,godoberí
670,"Kari'ña (Guyana, Suriname)","Guyana, Suriname","GUY, SUR","car, ciy",Severely endangered,4000,6.8828,-60.2929,"Guyana Northwest District. Coastal area of Suriname, on the Coppename, Saramacca, Suriname, and Marowijne rivers.","galibi (Guyane, Suriname)","galibi (Guyana, Surinam)"
2174,Lishan Didan (Israel),Israel,ISR,trg,Severely endangered,4000,32.0383,34.7827,"All over the country, especially areas of Tel Aviv and Jerusalem",lishan didan (Israël),lishanán (Israel)
2233,Maleng,Lao People's Democratic Republic,LAO,,Definitely endangered,4000,18.0166,105.0000,,maleng,pakatan
2312,Napu,Indonesia,IDN,npy,Vulnerable,4000,-1.2882,120.2536,Sulawesi,napu,napu
2316,Rahambuu,Indonesia,IDN,raz,Vulnerable,4000,-3.1898,121.0858,Sulawesi,rahambuu,rahambuu
1127,Shingsaba,"China, Nepal","CHN, NPL",lhm,Vulnerable,4000,27.7163,87.4731,Sankhuvā Sabhā district as far as the Tibetan border,lhomi,lhomi
1431,Sinkiang Dagur,China,CHN,dta,Definitely endangered,4000,46.7737,83.0017,Tacheng Prefecture in Xinjiang Uygur Autonomous Region; an outlying dialect of Dagur not listed separately by the SIL,dagour du Sinkiang,daguro de Xinjiang
1441,Taa,Botswana,BWA,nmn,Definitely endangered,4000,-24.1367,20.1049,"Pointer at centre of settlment area, Botswana (3500?) and Namibia (500).",taa,engamaní
54,Tennet,Sudan,SDN,tex,Vulnerable,4000,4.8611,33.2226,"Lopit Hills, northeast of Torit, 5 villages",tennet,tenet
1920,Wapishana (Brazil),Brazil,BRA,wap,Definitely endangered,4000,2.8113,-61.2377,,wapishana (Brésil),wapishana (Brasil)
1908,Yagua,Peru,PER,yad,Definitely endangered,4000,-3.3598,-72.3779,,yagua,yagua
1932,Yanomám,Brazil,BRA,wca,Vulnerable,4000,3.3818,-63.8085,,yanomam,yanomámi
1981,Yanomami (Venezuela),Venezuela (Bolivarian Republic of),VEN,wck,Vulnerable,4000,2.5918,-64.7314,"Southeastern part of the state of Amazonas (sources of the Orinoco, Sierra de Parima), straddling the border with Brazil. Many more Yanomami live in Brazil.",yanomami (République bolivarienne du Venezuela),yanomamö (Venezuela)
2404,Younuo Bunu,China,CHN,buh,Definitely endangered,4000,25.1463,106.5405,,bunu younuo,bunú yunuo
717,Zenaga (Mauritania),Mauritania,MRT,zen,Severely endangered,4000,17.3086,-13.0078,"Berber is spoken in the Trarza region, mainly in the vicinity of Rkiz but also Boutilimit  and Mederdra and near the border with Senegal.",zenaga (Mauritanie),zenaga  (Mauritania)
1551,Baghati,India,IND,bfz,Critically endangered,3976,31.1940,77.0471,"Himachal Pradesh, northwest of Nahan and the Sirmauri area",baghati,baghati
1552,Bharmauri,India,IND,gbk,Definitely endangered,3976,32.4912,76.8383,Himachal Pradesh,bharmauri,gaddi
1832,Uspantek,Guatemala,GTM,usp,Vulnerable,3971,15.3475,-90.8684,Uspantán,uspantèque,uspanteco
2196,Khang Quang Lam,Viet Nam,VNM,kjm,Severely endangered,3921,22.0333,102.6666,,khang quang lam,jang
1323,Konni,Ghana,GHA,kma,Vulnerable,3800,10.3311,-1.6973,,koma,konni
1727,Tocho,Sudan,SDN,taz,Severely endangered,3800,10.8764,30.1135,,tocho,tocho
976,Mixtec of the Puebla-Oaxaca border,Mexico,MEX,,Definitely endangered,3791,18.1333,-97.6833,"Municipality of Santiago Chazumba, state of Oaxaca",mixtèque de la frontière Puebla-Oaxaca,Mixteco de la frontera Puebla-Oaxaca
1158,Nupri,Nepal,NPL,kte,Definitely endangered,3776,28.6384,84.6079,"Gorkhā district, in and around the Larkya valley",nupri,nubrí
1926,Ayoreo,Bolivia (Plurinational State of),BOL,ayo,Definitely endangered,3700,-18.7190,-59.6228,,ayoreo,ayoreo
543,Moyon,India,IND,nmo,Definitely endangered,3700,24.4171,94.3780,"Manipur State, Chandel Dt.",moyon,moyon
2415,Utsat,China,CHN,huq,Definitely endangered,3700,18.2727,109.3871,,utsat,utsat
85,Nayi,Ethiopia,ETH,noz,Vulnerable,3656,7.2698,36.1724,,nayi,nayí
2690,Mussau-Emira,Papua New Guinea,PNG,emi,Definitely endangered,3651,-1.4774,149.6392,"Mussau and St Matthias Islands, New Ireland Province",mussau-emira,emira
1737,Narim,Sudan,SDN,loh,Definitely endangered,3623,4.9048,34.2224,,narim,longarim
1834,Garífuna (Guatemala),Guatemala,GTM,cab,Vulnerable,3564,15.8268,-88.7506,"Livingston, Puerto Barrios",garifuna (Guatemala),garífuna (Guatemala)
1099,Nachiring,Nepal,NPL,ncd,Severely endangered,3553,27.4144,86.7521,Khoṭāṅ district,nachiring,nacherín
1269,Eastern Popoloc,Mexico,MEX,poe,Vulnerable,3544,18.3322,-97.3471,"Seven municipalities in the state of Puebla, among them: San Gabriel Chilac, San Vicente Coyotepec, , Tepexi de Rodríguez, Zapotitlán Salinas, and San José Tepanco",popoloc oriental,popoloca oriental
1716,Nding,Sudan,SDN,eli,Critically endangered,3513,10.4121,30.6024,,nding,nding
2218,Anung (Myanmar),Myanmar,MMR,nun,Severely endangered,3500,27.2000,98.6333,,anong (Myanmar),anung (Myanmar)
578,Camsá,Colombia,COL,kbh,Definitely endangered,3500,0.8788,-76.7724,"Sibundoy valley (department of Putumayo), Colombia",camsá,camsá
883,Crow,United States of America,USA,cro,Definitely endangered,3500,45.5963,-107.4613,"On the Crow Reservation in southeastern Montana (in the towns of Crow Agency, Lodge Grass, Pryor, Wyola and St. Xavier) and in adjacent off-reservation  communities.",crow,absáraca
554,Sak (Myanmar),Myanmar,MMR,ckh,Vulnerable,3500,21.2333,93.0761,,sak (Myanmar),sak (Myanmar)
1720,Shwai,Sudan,SDN,shw,Critically endangered,3500,11.3184,30.4156,"Shwai Hills, northwest of Otoro near Heiban-Kadugli road.",shwai,chirumba
2576,Wano,Indonesia,IDN,wno,Definitely endangered,3500,-3.5463,137.9058,Irian Jaya,wano,wano
2365,Northwestern Ojibwe,Canada,CAN,ojb,Vulnerable,3465,52.0016,-95.4274,Spread over 18 communities in Canada,ojibwe du nord-ouest,oyibua noroccidental
1393,Bakpinka,Nigeria,NGA,bbs,Critically endangered,3416,5.3644,8.2397,,bakpinka,bakpinka
1736,Morokodo,Sudan,SDN,mgc,Severely endangered,3400,6.0313,29.7949,,morokodo,morocodo
1271,Eloxochitlán Mazatec,Mexico,MEX,maa,Vulnerable,3384,18.1754,-96.8765,"Municipality of Eloxochitlán de Flores Magón, state of Oaxaca",mazatèque d'Eloxochitlán,mazateco de Eloxochitlán
1311,Menik,Senegal,SEN,tnr,Definitely endangered,3375,12.7528,-12.2717,,ménik,budik
1899,Teribe (Panama),Panama,PAN,tfr,Definitely endangered,3305,9.4472,-82.5166,Teribe and Changuinola rivers area in northwestern Panama,teribe (Panama),naso (Panamá)
1725,Tima,Sudan,SDN,tms,Severely endangered,3305,11.7033,29.1934,,tima,tima
1679,Mursi,Ethiopia,ETH,muz,Vulnerable,3278,5.5831,36.5075,,mursi,mursi
2315,Pendau,Indonesia,IDN,ums,Vulnerable,3200,0.1922,120.0091,"Middle and inner hill areas of the central part of the narrow neck which links the bulk of Sulawesi with its northeastern peninsula, Sulawesi",pendau,pendau
1285,Ayautla Mazatec,Mexico,MEX,vmy,Vulnerable,3192,18.0190,-96.7441,"Municipality of San Bartolomé Ayautla, Oaxaca",mazatèque d'Ayautla,mazateco de Ayautla
1752,Yucatec,Belize,BLZ,yua,Definitely endangered,3155,17.0922,-89.1221,"Cayo, San Antonio, San José Succotz, Orange Walk, Corozal",yucatèque,yucateco
908,Sayultec,Mexico,MEX,,Definitely endangered,3150,17.8816,-94.9597,Sayula de Alemán in the state of Veracruz,sayultec,sayulteco
991,Eastern Tlapanec,Mexico,MEX,tcf,Vulnerable,3088,17.8135,-98.6040,"Municipality of Atlamajalcingo del Monte, state of Guerrero",tlapanèque oriental,tlapaneco oriental
1052,Juhur (Caucasus),"Azerbaijan, Russian Federation","AZE, RUS",jdt,Definitely endangered,3016,42.0044,48.2409,"in the Russian Federation, mainly the town of Derbend and surrounding rural areas in the Republic of Daghestan, but also other towns in Daghestan such as Makhachkala, Majalis, Pyatigorsk and Buynaksk; elsewhere in northern Caucasus, in particular in Nal’chik in the Kabard-Balkar Republic and, until recently, in Groznyy in the Republic of Chechenia; in Azerbaijan, mainly the villages of Krasnaya Sloboda in Kuba (Quba) region and Vartashen (Vardashen, currently Oguz) in Vartashen (Vardashen) region; most speakers now live in Israel",juhuri (Caucase),judeo-tatí (Cáucaso)
5,Awjila,Libyan Arab Jamahiriya,LBY,auj,Severely endangered,3000,26.6278,24.5214,"Awjila is spoken in the Oasis of Awjila form which it derives its name.It is also spoken in Cyrenaica, eastern Libya,",awjila,auyila
2274,Baleasang,Indonesia,IDN,bls,Definitely endangered,3000,-0.0494,119.6850,"Sulawesi, Indonesia",baleasang,balaesano
1743,Benga,"Gabon, Equatorial Guinea","GAB, GNQ",bng,Definitely endangered,3000,0.9997,9.8657,,benga,benga
2276,Besoa,Indonesia,IDN,bep,Vulnerable,3000,-1.7163,120.4211,"Sulawesi, Indonesia",behoa,bada
